doi,journal_short,publication_year,title,matched_file,n_pages,has_irb_mention,terms_matched,n_mentions,pages_with_mentions,snippets,extraction_status,snapshot_utc
10.1257/pol.20200563,AEJ_EP,2023,"Student Performance, Peer Effects, and Friend Networks: Evidence from a Randomized Peer Intervention",EBSCO-FullText-06_03_2026 (28).pdf,34,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/pol.20210202,AEJ_EP,2023,Incentivizing School Attendance in the Presence of Parent-Child Information Frictions,EBSCO-FullText-06_03_2026 (29).pdf,31,True,ethical/ethics,1,1,"[p1|ethical/ethics] ...rs, or the countries they represent. This research was approved by the University of Bristol’s School of Economics, Finance, and Management Ethics Committee on March 14, 2015. AEA registry trial ID number: AEARCTR-0001069. † Go to https://doi.org/10.1257/pol.20210202 to visit the artic...",ok,2026-06-09T21:32:24Z
10.1257/app.20190722,AEJ_Applied,2021,Does Patient Demand Contribute to the Overuse of Prescription Drugs?,EBSCO-FullText-06_03_2026 (3).pdf,37,True,IRB,1,1,[p1|IRB] ...( )) this research. The study was funded by ESRC DFID Development Frontiers Award ES/N00583X/1. The research / protocol was approved by the IRB of La Faculté de M’edecine de Pharmacie et d’Odontostomatologie de Bamako FMPOS protocol No. 2016/47/CE/FMPOS and registered in the AEA RCT...,ok,2026-06-09T21:32:24Z
10.1257/pol.20210121,AEJ_EP,2023,Expanding Access to Clean Water for the Rural Poor: Experimental Evidence from Malawi,EBSCO-FullText-06_03_2026 (30).pdf,35,True,IRB,1,1,[p1|IRB] ...awi for their partnership. The research protocol was approved by the Malawi National Health Sciences Research Committee and by the Stanford IRB. It is registered in the AEA RCT registry under AEARCTR-0002893. We thank Vivian Hoffmann and Michael Kremer for their inputs at the concep...,ok,2026-06-09T21:32:24Z
10.1257/pol.20200123,AEJ_EP,2022,"Technology, Taxation, and Corruption: Evidence from the Introduction of Electronic Tax Filing",EBSCO-FullText-06_03_2026 (31).pdf,33,True,Institutional Review Board,2,1,"[p1|Institutional Review Board] ...Pomeranz, Simon Quinn, Gabriel Tourek, Liam Wren Lewis, and several seminar participants. The study protocol received approval from Harvard Institutional Review Board. The study was registered on the AEA RCT registry website AEARCTR-0000914 Okunogbe and Pouliquen 2017. The research for this paper was fund...  ||  [p1|Institutional Review Board|despaced] ...inarparticipants.thestudyprotocolreceivedapprovalfromharvardinstitutionalreviewboard.thestudywasregisteredontheaearctregistrywebsiteaearctr-0000...",ok,2026-06-09T21:32:24Z
10.1257/pol.20200713,AEJ_EP,2022,"Engaging Teachers with Technology Increased Achievement, Bypassing Teachers Did Not",EBSCO-FullText-06_03_2026 (32).pdf,31,True,IRB | ethical/ethics,2,1;5,"[p1|IRB] ...st-Primary Education Initiative of the Jameel Poverty Action Lab J-PAL. AEA RCT Registry number AEARCTR-0003536. The University of Delaware IRB reviewed ( ) this project and deemed it exempt. This paper combines results from two papers that were previously circulated as “Beyond the...  ||  [p5|ethical/ethics] ...ce of focus, the standardized exam is the Punjab Examination Commission PEC ( ) exam that covers five subjects: English, Islamic studies or ethics, for non-Muslim ( students , mathematics, science, and Urdu. The Islamic studies, mathematics, and ) science portions of the test are avail...",ok,2026-06-09T21:32:24Z
10.1257/pol.20200778,AEJ_EP,2022,Adviser Value Added and Student Outcomes: Evidence from Randomly Assigned College Advisers,EBSCO-FullText-06_03_2026 (33).pdf,42,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/pol.20190664,AEJ_EP,2021,"Improving Police Performance in Rajasthan, India: Experimental Evidence on Incentives, Managerial Autonomy, and Training",EBSCO-FullText-06_03_2026 (34).pdf,32,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/app.20230108,AEJ_Applied,2025,"Sustainable Poverty Reduction through Social Assistance: Modality, Context, and Complementary Programming in Bangladesh",EBSCO-FullText-06_03_2026 (35).pdf,26,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aer.20201385,AER,2021,Labor Rationing,EBSCO-FullText-06_03_2026 (36).pdf,42,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aer.20210122,AER,2022,Market Access and Quality Upgrading: Evidence from Four Field Experiments,EBSCO-FullText-06_03_2026 (37).pdf,36,True,Institutional Review Board | ethical/ethics,3,1,"[p1|Institutional Review Board] ...bileumsfond M16:0345:1 is greatly appreciated. The trial was registered in the AEA ) ( ) RCT Registry as study AEARCTR-0002812 and received institutional review board approval from the Makerere University School of Social Sciences Research Ethics Committee MAKSS REC, study protocol MAKSS REC ( ) 08.18.207...  ||  [p1|ethical/ethics] ...y as study AEARCTR-0002812 and received institutional review board approval from the Makerere University School of Social Sciences Research Ethics Committee MAKSS REC, study protocol MAKSS REC ( ) 08.18.207, and the Uganda National Council for Science and Technology UNCST, registration...  ||  [p1|Institutional Review Board|despaced] ...teredintheaea)()rctregistryasstudyaearctr-0002812andreceivedinstitutionalreviewboardapprovalfromthemakerereuniversityschoolofsocialsciencesresea...",ok,2026-06-09T21:32:24Z
10.1257/aer.20201159,AER,2022,Local Elites as State Capacity: How City Chiefs Use Local Information to Increase Tax Compliance in the Democratic Republic of the Congo,EBSCO-FullText-06_03_2026 (38).pdf,37,True,IRB,1,1,[p1|IRB] ...gratefully acknowledge funding from the EGAP Metaketa II Taxation Initiative and the International Centre for Tax and Development. Harvard IRB approval: 17-0724. AEA RCT Registry ID: AEARCTR-0003308. † Go to https://doi.org/10.1257/aer.20201159 to visit the article page for additio...,ok,2026-06-09T21:32:24Z
10.1257/app.20210011,AEJ_Applied,2022,Inefficient Water Pricing and Incentives for Conservation,EBSCO-FullText-06_03_2026 (4).pdf,33,True,Institutional Review Board,2,1,[p1|Institutional Review Board] ...EA RCT registry as AEARCTR-0002168. Pre-analysis plans for both years of the study can be found on this site. The study was approved by the Institutional Review Board for Social and Behavioral Research at Tufts University study number 1610025. † Go to https://doi.org/10.1257/app.2021 ( 0011 to visit the a...  ||  [p1|Institutional Review Board|despaced] ...yearsofthestudycanbefoundonthissite.thestudywasapprovedbytheinstitutionalreviewboardforsocialandbehavioralresearchattuftsuniversitystudynumber16...,ok,2026-06-09T21:32:24Z
10.1257/aer.20200961,AER,2022,Job Search and Hiring with Limited Information about Workseekers’ Skills,EBSCO-FullText-06_03_2026 (40).pdf,38,True,Institutional Review Board | ethical/ethics | human subjects,6,1,"[p1|Institutional Review Board] ...rica’s Adolescents Hub. This study has been approved by the University of Cape Town Commerce Faculty Ethics in Research Committee, the Duke Institutional Review Board for the Protection of Human Subjects in N on-medical Research D0368 and the Oxford Department of Economics ( ) Research Ethics Committee EC...  ||  [p1|ethical/ethics] ...RI GCRF Accelerating Achievement for Africa’s Adolescents Hub. This study has been approved by the University of Cape Town Commerce Faculty Ethics in Research Committee, the Duke Institutional Review Board for the Protection of Human Subjects in N on-medical Research D0368 and the Oxfo...  ||  [p1|ethical/ethics] ...tional Review Board for the Protection of Human Subjects in N on-medical Research D0368 and the Oxford Department of Economics ( ) Research Ethics Committee ECONCIA15-055. This study is p reregistered at https://doi.org/10.1257/rct.1 631-8.0 ( ) Carranza et al. 2020. The authors’ views...  ||  [p1|human subjects] ...ved by the University of Cape Town Commerce Faculty Ethics in Research Committee, the Duke Institutional Review Board for the Protection of Human Subjects in N on-medical Research D0368 and the Oxford Department of Economics ( ) Research Ethics Committee ECONCIA15-055. This study is p reregist...  ||  [p1|Institutional Review Board|despaced] ...tyofcapetowncommercefacultyethicsinresearchcommittee,thedukeinstitutionalreviewboardfortheprotectionofhumansubjectsinnon-medicalresearchd0368and...  ||  [p1|human subjects|despaced] ...hcommittee,thedukeinstitutionalreviewboardfortheprotectionofhumansubjectsinnon-medicalresearchd0368andtheoxforddepartmentofeconomics(...",ok,2026-06-09T21:32:24Z
10.1257/aer.20201661,AER,2022,"Fictional Money, Real Costs: Impacts of Financial Salience on Disadvantaged Students",EBSCO-FullText-06_03_2026 (41).pdf,30,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aer.20210766,AER,2022,"Credit, Attention, and Externalities in the Adoption of Energy Efficient Technologies by Low-Income Households",EBSCO-FullText-06_03_2026 (42).pdf,41,True,IRB,1,1,[p1|IRB] ...everyone at Burn Manufacturing for their support; and Kamen Velichkov and Martín Serramo for excellent research assistance. This study had IRB approval in Kenya KEMRI RES 7 3 1 and the United States ( / / / / ) UC Berkeley CPHS 2017-11-2534. To prevent increased COVID-19 transmissi...,ok,2026-06-09T21:32:24Z
10.1257/aer.20210778,AER,2022,All Eyes on Them: A Field Experiment on Citizen Oversight and Electoral Integrity,EBSCO-FullText-06_03_2026 (43).pdf,39,True,IRB,1,1,"[p1|IRB] ...ative, the Center on the Politics of Development UC Berkeley ( ) and the George and Obie Schultz Fund. The experiment was approved by MIT’s IRB the Committee on the Use of ( Humans as Experimental Subjects with reference 1904805455. The RCT is registered in the AEA RCT Registry ) wi...",ok,2026-06-09T21:32:24Z
10.1257/aer.20191780,AER,2021,Types of Contact: A Field Experiment on Collaborative and Adversarial Caste Integration,EBSCO-FullText-06_03_2026 (44).pdf,39,True,IRB,1,1,"[p1|IRB] ...the Weiss Family Fund, J-PAL Governance Initiative, Center for International Studies, MIT-India, and the Shultz Fund. This project received IRB approval from MIT no.1605556153 and IFMR, and was preregistered in the AEA registry ( ) with ID #0001856. † Go to https://doi.org/10.1257/a...",ok,2026-06-09T21:32:24Z
10.1257/aer.20190586,AER,2021,The Selection of Talent: Experimental and Structural Evidence from Ethiopia,EBSCO-FullText-06_03_2026 (45).pdf,51,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aer.20191726,AER,2021,The Impacts of a Multifaceted Prenatal Intervention on Human Capital Accumulation in Early Life,EBSCO-FullText-06_03_2026 (46).pdf,45,True,IRB | ethical/ethics | human subjects,4,1,"[p1|IRB] ...ndez, Aly Visram, and numerous seminar participants provided valuable comments. Human subjects approval was obtained on 2014-06-30 from the IRB at the National Health Research Ethics Committee of Nigeria NHREC/01/01/2007-30/06/2014c. The study is registered on the AEA registry ( ) A...  ||  [p1|human subjects] ...Ijaz Nabi, Kay Sharp, Alessandro Tarozzi, Marcos Vera Hernandez, Aly Visram, and numerous seminar participants provided valuable comments. Human subjects approval was obtained on 2014-06-30 from the IRB at the National Health Research Ethics Committee of Nigeria NHREC/01/01/2007-30/06/2014c....  ||  [p1|human subjects|despaced] ...sram,andnumerousseminarparticipantsprovidedvaluablecomments.humansubjectsapprovalwasobtainedon2014-06-30fromtheirbatthenationalhealth...",ok,2026-06-09T21:32:24Z
10.1257/aer.20200523,AER,2021,The Challenges of Universal Health Insurance in Developing Countries: Experimental Evidence from Indonesia’s National Health Insurance,EBSCO-FullText-06_03_2026 (47).pdf,30,True,IRB,1,1,[p1|IRB] ...ding from the Australian Department of Foreign Affairs and Trade and KOICA is gratefully acknowledged. This project was approved by the MIT IRB Protocol 1406006432. ( ) This randomized control trial was registered in the American Economic Association Registry for randomized con- tro...,ok,2026-06-09T21:32:24Z
10.1257/aer.20191972,AER,2021,"Recruitment, Effort, and Retention Effects of Performance Contracts for Civil Servants: Experimental Evidence from Rwandan Primary Schools",EBSCO-FullText-06_03_2026 (49).pdf,35,True,IRB | ethical/ethics,2,1,"[p1|IRB] ...School of Economics, 2018–2019. Research was con- ducted under Rwanda Ministry of Education permit number MINEDUC/S&T/308/2015 and received IRB approval from the Rwanda National Ethics Committee protocol 00001497 and from Innovations for Poverty Action proto- ( ) ( col 1502. This st...  ||  [p1|ethical/ethics] ...ch was con- ducted under Rwanda Ministry of Education permit number MINEDUC/S&T/308/2015 and received IRB approval from the Rwanda National Ethics Committee protocol 00001497 and from Innovations for Poverty Action proto- ( ) ( col 1502. This study is registered as AEA RCT Registry ID...",ok,2026-06-09T21:32:24Z
10.1257/app.20200503,AEJ_Applied,2023,Are Small Firms Labor Constrained? Experimental Evidence from Ghana,EBSCO-FullText-06_03_2026 (5).pdf,33,True,IRB,1,1,"[p1|IRB] ...t Innovation Ventures, and the Centre for Innovation Data in Economics Research at UBC. The fieldwork for this research was conducted under IRB approval from Innovations for Poverty Action 563.12August-004, Southern Methodist University 2012-060-MBII, the University of Virginia 2015...",ok,2026-06-09T21:32:24Z
10.1257/aer.20200705,AER,2021,On Her Own Account: How Strengthening Women’s Financial Control Impacts Labor Supply and Gender Norms,EBSCO-FullText-06_03_2026 (50).pdf,35,True,IRB,1,1,[p1|IRB] ...nitiative for funding. This project is registered in AEA RCT Registry AEARCTR-0000115 and was approved by Harvard University and IFMR India IRBs. All ( ) views expressed are those of the authors. † Go to https://doi.org/10.1257/aer.20200705 to visit the article page for additional ma...,ok,2026-06-09T21:32:24Z
10.1257/aer.20190830,AER,2021,"How Research Affects Policy: Experimental Evidence from 2,150 Brazilian Municipalities",EBSCO-FullText-06_03_2026 (51).pdf,40,True,ethical/ethics | human subjects,3,1,"[p1|ethical/ethics] ...audiences at Columbia, the FGV-EESP, Harvard, PACDEV, PUC-Rio, Stanford, UC Davis, and USC for helpful suggestions. This project underwent ethics review by the Committee on the Use of Human Subjects at Harvard University. The two experiments reported in this paper are registered at th...  ||  [p1|human subjects] ..., PACDEV, PUC-Rio, Stanford, UC Davis, and USC for helpful suggestions. This project underwent ethics review by the Committee on the Use of Human Subjects at Harvard University. The two experiments reported in this paper are registered at the AEA Random Control Trial Registry, numbers AEARCTR-...  ||  [p1|human subjects|despaced] ...ons.thisprojectunderwentethicsreviewbythecommitteeontheuseofhumansubjectsatharvarduniversity.thetwoexperimentsreportedinthispaperarer...",ok,2026-06-09T21:32:24Z
10.1257/app.20200639,AEJ_Applied,2023,Adverse Selection in Low-Income Health Insurance Markets: Evidence from an RCT in Pakistan,EBSCO-FullText-06_03_2026 (6).pdf,29,True,IRB,1,1,[p1|IRB] ...alik Ghaffor from the National Rural Support Programme of Pakistan NRSP for ensuring ( ) NRSP’s continued support. This experiment received IRB approval at the University of Mannheim and is registered in the American Economic Association AEA RCT Registry under the ID AEARCTR-0000604...,ok,2026-06-09T21:32:24Z
10.1257/app.20200306,AEJ_Applied,2022,Using Individual-Level Randomized Treatment to Learn about Market Structure,EBSCO-FullText-06_03_2026 (7).pdf,34,True,IRB,1,1,"[p1|IRB] ...lable in Casaburi and Reed 2022. This study is registered in the ( ) ( ) AEA RCT Registry #0002037, see Casaburi and Reed 2021. We obtained IRB approval from MIT and IPA. † Go to https://d ( oi.org/10.1 ) 257/app.20200306 to vis ( it the ) article page for additional materials and a...",ok,2026-06-09T21:32:24Z
10.1257/app.20210041,AEJ_Applied,2022,The Effects of Working While in School: Evidence from Employment Lotteries,EBSCO-FullText-06_03_2026 (8).pdf,29,True,ethical/ethics | ethical/ethics approval,4,1,[p1|ethical/ethics] ...g us access their data. We gratefully acknowledge financial support from J-PAL Skills for Youth Program SYP and LEAP. This project received ethical approval from the ethics committee of Bocconi University and was ( ) registered in the American Economic Association’s registry with number...  ||  [p1|ethical/ethics approval|despaced] ...fromj-palskillsforyouthprogramsypandleap.thisprojectreceivedethicalapprovalfromtheethicscommitteeofbocconiuniversityandwas()registeredi...,ok,2026-06-09T21:32:24Z
10.1257/app.20200025,AEJ_Applied,2022,LinkedIn(to) Job Opportunities: Experimental Evidence from Job Readiness Training,EBSCO-FullText-06_03_2026 (9).pdf,26,True,Institutional Review Board,2,1,[p1|Institutional Review Board] ...search assistance. This project was pre-registered on the AEA’s RCT Trial Registry at https://doi.org/10.1257/rct.1 624-9.1 and approved by Institutional Review Boards at Duke University #D0365 and RTI #13900. † Go to ( https://d ) oi.org/10.1 ( 257/app ) .20200025 to visit the article page for additional...  ||  [p1|Institutional Review Board|despaced] ...lregistryathttps://doi.org/10.1257/rct.1624-9.1andapprovedbyinstitutionalreviewboardsatdukeuniversity#d0365andrti#13900.†goto(https://d)oi.org/10...,ok,2026-06-09T21:32:24Z
10.1257/app.20190497,AEJ_Applied,2021,Teaching Labor Laws: Evidence from a Randomized Control Trial in South Africa,EBSCO-FullText-06_03_2026.pdf,26,True,IRB,1,1,"[p1|IRB] ...veness CALIE Program. Finally, we also would like to thank the UCT Law@Work Club for its participation ( ) in the study. The trial received IRB approval from the University of Cape Town UCT COM 106 2013 and from ( / / / ) the University of Chicago IRB13—095 and was registered on the...",ok,2026-06-09T21:32:24Z
10.1257/aer.20200751,AER,2022,Targeting High Ability Entrepreneurs Using Community Information: Mechanism Design in the Field,EBSCO-FullText-06_04_2026 (1).pdf,39,True,IRB,1,1,"[p1|IRB] ...project is registered in the AEA RCT Registry AEARCTR-00011095; see Hussam, Rigol, and Roth (2016) for further details. This study received IRB ( ) approval from MIT under the COUHES Protocol 1403006218. † Go to https://doi.org/10.1257/aer.20200751 to visit the article page for addi...",ok,2026-06-09T21:32:24Z
10.1257/aer.20211879,AER,2023,Worth Your Weight: Experimental Evidence on the Benefits of Obesity in Low-Income Countries,EBSCO-FullText-06_04_2026 (10).pdf,37,True,IRB | ethical/ethics,4,1;7;15,"[p1|IRB] ...ully acknowledged. ( ) The experiments were approved by the Ethics Committee of the Department of Economics of the University of Zurich OEC IRB 2019-032, Mildmay Uganda, and the Uganda National Council for Science and Technology ( ) REF 0 509-2019. The experiments were preregistered...  ||  [p1|ethical/ethics] ...undation and the Swiss National Science Foundation grant 100018_165616 is gratefully acknowledged. ( ) The experiments were approved by the Ethics Committee of the Department of Economics of the University of Zurich OEC IRB 2019-032, Mildmay Uganda, and the Uganda National Council for...  ||  [p7|ethical/ethics] ...2020 Uganda Bureau of Statistics 2021 20 Photo manipulation ( allows me to isolate one trait at a ti ) m . e but, in turn, may give rise to ethical issues related to stereotyping. Research benefits and costs should be evaluated case by case. In this setting, stereotyping risks are low b...  ||  [p15|ethical/ethics] ...application. The matching is based on observable char- acteristics except borrower gender and body mass. This choice was a response to the ethical concern of avoiding implementing a biased credit outcome. I train a simple machine learning algorithm random forest classifier on the ( ) e...",ok,2026-06-09T21:32:24Z
10.1257/aer.20220616,AER,2024,Big Loans to Small Businesses: Predicting Winners and Losers in an Entrepreneurial Lending Experiment,EBSCO-FullText-06_04_2026 (12).pdf,37,True,IRB | ethical/ethics | human subjects,4,1;35,"[p1|IRB] ...n@illinois.edu. Rema Hanna was the coeditor for this article. Approval from the Innovations for ( ) Poverty Action Human Subjects Committee IRB#0004745. This project was registered on the AEA RCT Registry, ( ) AEARCT-0004617 Bryan, Karlan, and Osman 2022. The data and code for the s...  ||  [p1|human subjects|despaced] ...rforthisarticle.approvalfromtheinnovationsfor()povertyactionhumansubjectscommitteeirb#0004745.thisprojectwasregisteredontheaearctregi...  ||  [p35|ethical/ethics] ...Economic Review 30 1 : S67–76. ( ) Asiedu, Edward, Dean Karlan, Monica Lambon-Quayefio, and Christopher Udry. 2021. “A Call for Structured Ethics Appendices in Social Science Papers.” Proceedings of the National Academy of Sciences 118 29 : e2024570118. ( ) Athey, Susan, and Guido W....",ok,2026-06-09T21:32:24Z
10.1257/aer.20241305,AER,2025,The Negligible Effect of Free Contraception on Fertility: Experimental Evidence from Burkina Faso,EBSCO-FullText-06_04_2026 (13).pdf,31,True,IRB | Institutional Review Board | ethical/ethics,4,1;3,"[p1|IRB] ...rd University, the University ( ) of California at Los Angeles, and the University of Amsterdam accepted to rely on Northwestern University IRB. The study and its core hypotheses were p re-registered in the AEA RCT Registry AEARCTR-0002885. We grate- ( ) fully acknowledge grant fund...  ||  [p1|Institutional Review Board] ...tful comments. This study has received approval from the Burkinabe Comite d’Ethique Pour La Recherche En Sante 2017-6-073, and from ( ) the Institutional Review Board at Northwestern University STU002050-72; Stanford University, the University ( ) of California at Los Angeles, and the University of Amster...  ||  [p1|Institutional Review Board|despaced] ...comited’ethiquepourlarechercheensante2017-6-073,andfrom()theinstitutionalreviewboardatnorthwesternuniversitystu002050-72;stanforduniversity,theu...  ||  [p3|ethical/ethics] ...esired fertility. Understanding whether high desired fertility is an “error” from the couple’s perspective is crucial for understanding the ethical and distributional implications of policies that aim to reduce desired fertility. We shed light on this question through two c ross-randomi...",ok,2026-06-09T21:32:24Z
10.1257/aeri.20190382,AERI,2021,Connecting the Countryside via E-Commerce: Evidence from China,EBSCO-FullText-06_04_2026 (14).pdf,17,True,IRB | human subjects,3,1,"[p1|IRB] ...and assistance with the transaction database. This research was approved by the Berkeley Office for the Protection of Human Subjects under IRB Protocol No. 2015-09-7944, and the research design was pre-regis- tered under RCT ID AEARCTR-0001582. All views expressed and errors are ou...  ||  [p1|human subjects|despaced] ...thisresearchwasapprovedbytheberkeleyofficefortheprotectionofhumansubjectsunderirbprotocolno.2015-09-7944,andtheresearchdesignwaspre-r...",ok,2026-06-09T21:32:24Z
10.1257/aeri.20200667,AERI,2021,Long-Term Effects of the Targeting the Ultra Poor Program,EBSCO-FullText-06_04_2026 (15).pdf,17,True,Institutional Review Board,2,1,"[p1|Institutional Review Board] ...lla Fleischman, Clemence Idoux, Sudha Kant, and Jyoti Prasad Mukhopadhyay provided valuable research assistance. Field work approved by MIT Institutional Review Board under protocol #701002099 and #1408006525. The analysis was pre-registered in the AEA RCT Registry, with unique identification number AEARC...  ||  [p1|Institutional Review Board|despaced] ...yayprovidedvaluableresearchassistance.fieldworkapprovedbymitinstitutionalreviewboardunderprotocol#701002099and#1408006525.theanalysiswaspre-regi...",ok,2026-06-09T21:32:24Z
10.1257/aeri.20210612,AERI,2022,Cognitive Behavioral Therapy among Ghana's Rural Poor Is Effective Regardless of Baseline Mental Distress,EBSCO-FullText-06_04_2026 (16).pdf,20,True,ethical/ethics | human subjects,5,1;17;19,"[p1|human subjects] ...orthwestern University, CEPR, NBER, and J -PAL email: christopher.udry@northwestern.edu. Amy Finkelstein ( ) was coeditor for this article. Human subjects approval from the University of Ghana ECH 063 15-16, Northwestern / University STU00205717, Innovations for Poverty Action , and Yale Unive...  ||  [p1|human subjects|despaced] ...@northwestern.edu.amyfinkelstein()wascoeditorforthisarticle.humansubjectsapprovalfromtheuniversityofghanaech06315-16,northwestern/uni...  ||  [p17|ethical/ethics] ...lational Psychiatry 9 1 : 1–10. ( ) Asiedu, Edward, Dean Karlan, Monica Lambon-Quayefio, and Christopher Udry. 2020. “A Call for Structured Ethics Appendices in Social Science Papers.” Proceedings of the National Academy of Sciences 118 29 : e202457118. ( ) Banerjee, Abhijit, Esther Du...  ||  [p19|ethical/ethics] ...l Health Interventions in Low and Middle-Income Countries: A Systematic Review and Meta-Analysis.” Unpublished. MacKay, Douglas. 2018. “The Ethics of Public Policy RCTs: The Principle of Policy Equipoise.” Bio- ethics 32 1 : 59–67. ( ) McKelway, Madeline. 2021. “Women’s Agency and Wome...  ||  [p19|ethical/ethics] ...Review and Meta-Analysis.” Unpublished. MacKay, Douglas. 2018. “The Ethics of Public Policy RCTs: The Principle of Policy Equipoise.” Bio- ethics 32 1 : 59–67. ( ) McKelway, Madeline. 2021. “Women’s Agency and Women’s Employment: How Women’s Sense of Agency Affects Their Labor Supply....",ok,2026-06-09T21:32:24Z
10.1257/aeri.20200723,AERI,2022,Gotta Have Money to Make Money? Bargaining Behavior and Financial Need of Microentrepreneurs,EBSCO-FullText-06_04_2026 (17).pdf,18,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aeri.20220427,AERI,2023,Cognitive Behavioral Therapy Reduces Crime and Violence over Ten Years: Experimental Evidence,EBSCO-FullText-06_04_2026 (18).pdf,20,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aeri.20220321,AERI,2023,Ghosting the Tax Authority: Fake Firms and Tax Fraud in Ecuador,EBSCO-FullText-06_04_2026 (19).pdf,19,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aer.20211616,AER,2022,The Psychosocial Value of Employment: Evidence from a Refugee Camp,EBSCO-FullText-06_04_2026 (2).pdf,32,True,IRB,1,1,[p1|IRB] ...also grateful to Adil Bhatia and Grace Liu for their excellent research assistance. AEA RCT identification: 0006000. This project received IRB approval from Harvard University IRB19-0067. ( ) This paper successfully completed a stage 1 preresults review at the Journal of Developmen...,ok,2026-06-09T21:32:24Z
10.1257/aeri.20220566,AERI,2023,Hiring Frictions and the Promise of Online Job Portals: Evidence from India,EBSCO-FullText-06_04_2026 (20).pdf,18,True,IRB,1,1,"[p1|IRB] ...oject. This study is registered in the AEA RCT Registry: AEARCTR-0003527 Fernando, Singh, and Tourek 2023a. The project was ( ) approved by IRBs at Harvard University and the Institute for Financial Management and Research in India. We acknowledge financial support from the IGC SGB E...",ok,2026-06-09T21:32:24Z
10.1257/aeri.20220696,AERI,2024,Can Financial Incentives to Firms Improve Apprenticeship Training? Experimental Evidence from Ghana,EBSCO-FullText-06_04_2026 (21).pdf,18,True,IRB,1,1,"[p1|IRB] ...trian Development Agency, and the Swedish International Development Cooperation Agency. The fieldwork for this research was conducted under IRB approval from Innovations for Poverty Action 563.12August-004, Southern Methodist University 2012- ( ) ( 060-MBII, the University of Virgin...",ok,2026-06-09T21:32:24Z
10.1257/aeri.20230069,AERI,2024,Cash and Conflict: Large-Scale Experimental Evidence from Niger,EBSCO-FullText-06_04_2026 (22).pdf,18,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aeri.20230156,AERI,2024,The Fading Treatment Effects of a Multifaceted Asset-Transfer Program in Ethiopia,EBSCO-FullText-06_04_2026 (23).pdf,19,True,IRB | human subjects,5,1,[p1|IRB] ...ail.eu. Amy Finkelstein was the coeditor for this article. This study received approval from the Yale University ) Human Subjects Committee IRB protocol 1002006308 and the IPA Human Subjects Committee IRB protocol ( ) ( 5. 09December-003. The randomized trial is registered in the AE...  ||  [p1|IRB] ...is study received approval from the Yale University ) Human Subjects Committee IRB protocol 1002006308 and the IPA Human Subjects Committee IRB protocol ( ) ( 5. 09December-003. The randomized trial is registered in the AEA RCT Registry unique identification number ) ( AEARCTR-00000...  ||  [p1|human subjects] ...kelsey.wright@ ( ) ( psemail.eu. Amy Finkelstein was the coeditor for this article. This study received approval from the Yale University ) Human Subjects Committee IRB protocol 1002006308 and the IPA Human Subjects Committee IRB protocol ( ) ( 5. 09December-003. The randomized trial is regist...  ||  [p1|human subjects|despaced] ...rthisarticle.thisstudyreceivedapprovalfromtheyaleuniversity)humansubjectscommitteeirbprotocol1002006308andtheipahumansubjectscommitte...,ok,2026-06-09T21:32:24Z
10.1257/aeri.20240581,AERI,2025,Long-Term and Lasting Impacts of Personal Initiative Training on Entrepreneurial Success,EBSCO-FullText-06_04_2026 (24).pdf,18,True,IRB,1,1,"[p1|IRB] ...EA RCT Registry A EARCTR-0000888 Campos / ( ) ( et al. 2024, and we follow up on the same primary outcomes. The World Bank does not have an IRB but instead ) has a Personal Data Privacy Protocol that governs the collection and use of survey data. Computational reproduc- ibility veri...",ok,2026-06-09T21:32:24Z
10.1257/aeri.20230431,AERI,2025,Money (Not) to Burn: Payments for Ecosystem Services to Reduce Crop Residue Burning,EBSCO-FullText-06_04_2026 (25).pdf,18,False,,0,,,no_mention,2026-06-09T21:32:24Z
