openalex_id,n_authors,n_female,n_male,n_undetermined,n_determined,share_female_of_determined,any_female,first_author_gender,last_author_gender,all_undetermined
https://openalex.org/W4385778550,3,1,1,1,2,0.5000,TRUE,male,undetermined,FALSE
https://openalex.org/W3135168609,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4365998307,3,1,1,1,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4402947377,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3166334905,4,0,1,3,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3170982220,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3171217565,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4317105219,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4391773544,7,1,6,0,7,0.1429,TRUE,male,female,FALSE
https://openalex.org/W4396743405,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4387425989,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4399476159,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4409352795,3,1,0,2,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4407156169,4,1,0,3,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4414592169,4,1,1,2,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4288692509,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3128687232,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W2913875121,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2973044704,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2260686861,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W4394581434,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3154906506,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4289638530,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4296276800,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W3215788054,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3156624711,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4213173423,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4205532664,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4387425999,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4313506417,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4389260077,5,2,3,0,5,0.4000,TRUE,female,female,FALSE
https://openalex.org/W3135555399,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3095826452,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3161035941,4,0,3,1,3,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4206473735,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W3125593929,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3198320467,3,1,1,1,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W3121962694,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4409633179,7,0,5,2,5,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4220912652,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4391514260,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4284896355,4,0,1,3,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4367055843,4,2,1,1,3,0.6667,TRUE,female,undetermined,FALSE
https://openalex.org/W4386862017,5,3,2,0,5,0.6000,TRUE,male,female,FALSE
https://openalex.org/W4395462520,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4403024008,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2995755881,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3000001451,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4295873602,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4389350817,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3085452338,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4303432127,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385828388,3,2,0,1,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4310436529,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4405222759,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401660007,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4324330401,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3144002897,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4392630452,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399476134,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4404159529,4,1,2,1,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4405254512,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4409354406,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3155385437,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4393951655,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407005583,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4414534778,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415756979,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416098846,4,1,2,1,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3126127666,5,0,4,1,4,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3169192038,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3209601581,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3183992477,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4289524414,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3199169041,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4399476160,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4400800630,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392723986,4,1,2,1,3,0.3333,TRUE,female,undetermined,FALSE
https://openalex.org/W4410944011,6,4,2,0,6,0.6667,TRUE,male,male,FALSE
https://openalex.org/W4413451546,5,1,4,0,5,0.2000,TRUE,female,male,FALSE
https://openalex.org/W4413453324,6,3,3,0,6,0.5000,TRUE,female,female,FALSE
https://openalex.org/W3001151033,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4380574510,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4293428608,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399653267,5,2,2,1,4,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W4407430306,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4412650841,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4389487771,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4390298404,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4295681755,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4389499041,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4287106570,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4389003235,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4397047628,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4406605707,9,2,7,0,9,0.2222,TRUE,female,male,FALSE
https://openalex.org/W3121581215,4,2,2,0,4,0.5000,TRUE,male,male,FALSE
https://openalex.org/W4386697195,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3134383734,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3154633407,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4394594742,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4401501971,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4411257322,3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4411257352,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3010868568,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3186932630,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W3192737670,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4294955102,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4318941834,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4413379635,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3135657212,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3167320747,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W3209264399,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4402627383,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4405661510,5,1,3,1,4,0.2500,TRUE,female,undetermined,FALSE
https://openalex.org/W4406832945,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4407800634,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411721392,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413075600,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4414058221,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414564915,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4414564967,5,1,3,1,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4414570308,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414593076,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4415106984,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415757305,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416048339,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416295781,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416813285,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4417241116,2,1,0,1,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4417387358,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W2583997229,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4242925527,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3175003604,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3138431851,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4220887446,6,4,2,0,6,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4313856762,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3186527076,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4322731891,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W3134507108,5,0,5,0,5,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4393063974,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3036455314,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4283456154,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4407682156,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2948381227,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3117362323,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3216098599,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4282967704,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4210515632,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4391874605,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3161891292,6,1,5,0,6,0.1667,TRUE,male,male,FALSE
https://openalex.org/W4200232754,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4402955667,5,4,1,0,5,0.8000,TRUE,female,female,FALSE
https://openalex.org/W4313441757,7,5,2,0,7,0.7143,TRUE,female,male,FALSE
https://openalex.org/W3141247585,4,1,2,1,3,0.3333,TRUE,female,undetermined,FALSE
https://openalex.org/W4307889879,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4391116152,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4303983160,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4321434547,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4323046048,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W3194809272,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3198425996,3,1,1,1,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W7115944813,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3152840367,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4205512334,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4319794610,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4317781457,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392626559,4,1,2,1,3,0.3333,TRUE,undetermined,female,FALSE
https://openalex.org/W4392791081,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4393901252,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4388539107,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408762278,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4414159360,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415480936,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4388667466,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W2253194386,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4394868955,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4410079556,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3121568333,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3149883478,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3164771376,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392617812,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4406118161,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4412698085,5,2,3,0,5,0.4000,TRUE,female,female,FALSE
https://openalex.org/W4413164390,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414370479,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415282930,5,3,2,0,5,0.6000,TRUE,male,female,FALSE
https://openalex.org/W4415669586,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4416794335,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W4417043697,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3127369183,3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W3125632464,3,1,1,1,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W3165357056,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2918989532,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W2778884719,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4307570126,6,2,4,0,6,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3128050127,4,0,2,2,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4223529822,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4220793223,3,2,0,1,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4388290927,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W2921382706,4,1,2,1,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3090361766,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4309874992,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4381384543,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3151154070,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3123958770,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4389966084,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2918387274,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3119297487,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3189349044,4,0,2,2,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3137024820,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4313894204,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4286639022,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4229454660,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4282843578,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3170077428,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385660517,4,2,1,1,3,0.6667,TRUE,undetermined,female,FALSE
https://openalex.org/W4361285898,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4381885448,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3107057145,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4224286809,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4388715014,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W3171604543,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3214756239,9,3,4,2,7,0.4286,TRUE,female,male,FALSE
https://openalex.org/W4284974243,2,1,0,1,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W3132272901,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4390413826,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3120993757,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4389687899,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3174089750,4,1,1,2,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4210284551,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3106390766,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3122933183,3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4300963014,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4390146604,5,1,4,0,5,0.2000,TRUE,female,male,FALSE
https://openalex.org/W4387213838,4,1,1,2,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W3143219526,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3183595996,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4213019039,6,4,1,1,5,0.8000,TRUE,female,female,FALSE
https://openalex.org/W4313253235,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4316039575,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3149800414,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4385431452,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W2964450794,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3006686643,3,1,1,1,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W3130809419,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3119024033,3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W3126674263,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4385783845,5,0,4,1,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4283205821,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3193777661,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3205621843,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2990407309,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3165183058,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2991366343,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3216567408,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4205949995,6,1,4,1,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W2926879572,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3130037155,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3173527904,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3125789997,5,2,3,0,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W3206072061,5,2,3,0,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W4283757106,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W2902557102,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4205750704,5,2,1,2,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4206583296,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4225743848,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4310255196,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4397031735,8,1,7,0,8,0.1250,TRUE,female,male,FALSE
https://openalex.org/W3024171373,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3178912003,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4288760195,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4323658063,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4308149703,6,2,4,0,6,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4316126917,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4317214054,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4388606134,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3155590323,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4210520815,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4225710817,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3205237154,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4316035738,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4388979733,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3083932941,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4304789395,6,3,2,1,5,0.6000,TRUE,female,undetermined,FALSE
https://openalex.org/W3128249516,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4286567546,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4367187178,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4293571940,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4311904524,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4225936952,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4312083498,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4378189441,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4401236425,3,1,1,1,2,0.5000,TRUE,male,undetermined,FALSE
https://openalex.org/W3185727814,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4404212842,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4226136491,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4386865289,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4389505489,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W3186548695,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4287695545,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4311754988,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4318757041,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4390830995,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W2972934486,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4293386046,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4383558743,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4394065291,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4391918146,4,1,2,1,3,0.3333,TRUE,undetermined,female,FALSE
https://openalex.org/W4406127505,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2786980814,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4366751855,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4389804675,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4280579056,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4306767526,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4387167266,3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4401630661,3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4404201184,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4386057040,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
